,source,target,ligand,receptor,cpm_threshold,species
87507,inner_subepi_F1,LE_imp,GLS,GRM3,False,Mus_musculus
87508,inner_subepi_F1,LE_imp,GLS,GRM4,False,Mus_musculus
87509,inner_subepi_F1,LE_imp,GLS,GRM5,False,Mus_musculus
87510,inner_subepi_F1,LE_imp,GLS,GRM7,False,Mus_musculus
87511,inner_subepi_F1,LE_imp,GLS,GRM8,False,Mus_musculus
87215,inner_subepi_F1,LE_imp,GNRH1,GNRHR,False,Mus_musculus
87216,inner_subepi_F1,LE_imp,GRN,EGFR,True,Mus_musculus
87217,inner_subepi_F1,LE_imp,GRN,TNFRSF1A,True,Mus_musculus
87218,inner_subepi_F1,LE_imp,GRN,TNFRSF1B,True,Mus_musculus
87219,inner_subepi_F1,LE_imp,GRP,GRPR,False,Mus_musculus
87220,inner_subepi_F1,LE_imp,GUCA2A,GUCY2C,False,Mus_musculus
87221,inner_subepi_F1,LE_imp,GUCA2B,GUCY2C,False,Mus_musculus
87222,inner_subepi_F1,LE_imp,HBEGF,EGFR,False,Mus_musculus
87223,inner_subepi_F1,LE_imp,HBEGF,ERBB4,False,Mus_musculus
87224,inner_subepi_F1,LE_imp,HCRT,HCRTR1,False,Mus_musculus
87225,inner_subepi_F1,LE_imp,HCRT,HCRTR2,False,Mus_musculus
87512,inner_subepi_F1,LE_imp,HDC,HRH1,False,Mus_musculus
87513,inner_subepi_F1,LE_imp,HDC,HRH2,False,Mus_musculus
87514,inner_subepi_F1,LE_imp,HDC,HRH4,False,Mus_musculus
87226,inner_subepi_F1,LE_imp,HGF,MET,True,Mus_musculus
87515,inner_subepi_F1,LE_imp,HPGDS,TBXA2R,False,Mus_musculus
87516,inner_subepi_F1,LE_imp,HSD11B1,NR3C1,False,Mus_musculus
87517,inner_subepi_F1,LE_imp,HSD17B1,GPER1,False,Mus_musculus
87518,inner_subepi_F1,LE_imp,HSD17B2,ESR1,False,Mus_musculus
87519,inner_subepi_F1,LE_imp,HSD17B2,ESR2,False,Mus_musculus
87520,inner_subepi_F1,LE_imp,HSD17B2,GPER1,False,Mus_musculus
87227,inner_subepi_F1,LE_imp,IFNE,IFNAR2,False,Mus_musculus
87228,inner_subepi_F1,LE_imp,IFNG,IFNGR2,False,Mus_musculus
87229,inner_subepi_F1,LE_imp,IFNK,IFNAR2,False,Mus_musculus
87230,inner_subepi_F1,LE_imp,IGF1,IGF1R,True,Mus_musculus
87231,inner_subepi_F1,LE_imp,IGF2,IGF1R,False,Mus_musculus
87232,inner_subepi_F1,LE_imp,IGF2,IGF2R,False,Mus_musculus
87233,inner_subepi_F1,LE_imp,IHH,SMO,False,Mus_musculus
87234,inner_subepi_F1,LE_imp,IL11,IL6ST,False,Mus_musculus
87079,inner_subepi_F1,LE_imp,IL12B,IL12RB2,False,Mus_musculus
87236,inner_subepi_F1,LE_imp,IL13,IL13RA1,False,Mus_musculus
87237,inner_subepi_F1,LE_imp,IL13,IL13RA2,False,Mus_musculus
87235,inner_subepi_F1,LE_imp,IL13,IL4R,False,Mus_musculus
87238,inner_subepi_F1,LE_imp,IL13,TMEM219,False,Mus_musculus
87240,inner_subepi_F1,LE_imp,IL15,IL15RA,False,Mus_musculus
87239,inner_subepi_F1,LE_imp,IL15,IL2RB,False,Mus_musculus
87241,inner_subepi_F1,LE_imp,IL16,CD4,False,Mus_musculus
87242,inner_subepi_F1,LE_imp,IL16,GRIN2A,False,Mus_musculus
87243,inner_subepi_F1,LE_imp,IL16,GRIN2B,False,Mus_musculus
87244,inner_subepi_F1,LE_imp,IL16,GRIN2C,False,Mus_musculus
87245,inner_subepi_F1,LE_imp,IL16,GRIN2D,False,Mus_musculus
87246,inner_subepi_F1,LE_imp,IL17B,IL17RB,False,Mus_musculus
87247,inner_subepi_F1,LE_imp,IL17C,IL17RE,False,Mus_musculus
87248,inner_subepi_F1,LE_imp,IL18,IL18RAP,False,Mus_musculus
87249,inner_subepi_F1,LE_imp,IL19,IL20RB,False,Mus_musculus
87251,inner_subepi_F1,LE_imp,IL1A,IL1R2,False,Mus_musculus
87250,inner_subepi_F1,LE_imp,IL1A,IL1RAP,False,Mus_musculus
87252,inner_subepi_F1,LE_imp,IL1B,ADRB2,False,Mus_musculus
87254,inner_subepi_F1,LE_imp,IL1B,IL1R2,False,Mus_musculus
87253,inner_subepi_F1,LE_imp,IL1B,IL1RAP,False,Mus_musculus
87255,inner_subepi_F1,LE_imp,IL2,NGFR,False,Mus_musculus
87256,inner_subepi_F1,LE_imp,IL20,IL20RB,False,Mus_musculus
87257,inner_subepi_F1,LE_imp,IL20,IL22RA1,False,Mus_musculus
87258,inner_subepi_F1,LE_imp,IL24,IL20RB,False,Mus_musculus
87259,inner_subepi_F1,LE_imp,IL24,IL22RA1,False,Mus_musculus
87078,inner_subepi_F1,LE_imp,IL27,IL6ST,False,Mus_musculus
87260,inner_subepi_F1,LE_imp,IL33,IL1RL1,False,Mus_musculus
87261,inner_subepi_F1,LE_imp,IL34,CSF1R,False,Mus_musculus
87262,inner_subepi_F1,LE_imp,IL36A,IL1RL2,False,Mus_musculus
87263,inner_subepi_F1,LE_imp,IL36B,IL1RL2,False,Mus_musculus
87264,inner_subepi_F1,LE_imp,IL36G,IL1RL2,False,Mus_musculus
87266,inner_subepi_F1,LE_imp,IL4,IL13RA2,False,Mus_musculus
87265,inner_subepi_F1,LE_imp,IL4,IL4R,False,Mus_musculus
87267,inner_subepi_F1,LE_imp,IL5,IL5RA,False,Mus_musculus
87269,inner_subepi_F1,LE_imp,IL6,HRH1,False,Mus_musculus
87268,inner_subepi_F1,LE_imp,IL6,IL6ST,False,Mus_musculus
87270,inner_subepi_F1,LE_imp,IL7,IL7R,False,Mus_musculus
87271,inner_subepi_F1,LE_imp,INHA,TGFBR3,False,Mus_musculus
87080,inner_subepi_F1,LE_imp,INHBA,ACVR2A,False,Mus_musculus
87272,inner_subepi_F1,LE_imp,INHBA,ACVR2B,False,Mus_musculus
87082,inner_subepi_F1,LE_imp,INHBB,ACVR2A,False,Mus_musculus
87081,inner_subepi_F1,LE_imp,INHBB,ACVR2B,False,Mus_musculus
87273,inner_subepi_F1,LE_imp,INHBC,ACVR2A,False,Mus_musculus
87274,inner_subepi_F1,LE_imp,INHBC,ACVR2B,False,Mus_musculus
87275,inner_subepi_F1,LE_imp,JAG2,NOTCH2,False,Mus_musculus
87276,inner_subepi_F1,LE_imp,JAG2,NOTCH3,False,Mus_musculus
87277,inner_subepi_F1,LE_imp,KDR,VEGFA,False,Mus_musculus
87278,inner_subepi_F1,LE_imp,KITLG,EPOR,False,Mus_musculus
87279,inner_subepi_F1,LE_imp,KITLG,KIT,False,Mus_musculus
87521,inner_subepi_F1,LE_imp,LDHA,HCAR1,False,Mus_musculus
87280,inner_subepi_F1,LE_imp,LIF,LIFR,False,Mus_musculus
87281,inner_subepi_F1,LE_imp,LTA,LTBR,False,Mus_musculus
87282,inner_subepi_F1,LE_imp,LTA,RIPK1,False,Mus_musculus
87283,inner_subepi_F1,LE_imp,LTA,TNFRSF14,False,Mus_musculus
87284,inner_subepi_F1,LE_imp,LTA,TNFRSF1A,False,Mus_musculus
87285,inner_subepi_F1,LE_imp,LTA,TNFRSF1B,False,Mus_musculus
87083,inner_subepi_F1,LE_imp,LTB,LTBR,False,Mus_musculus
87286,inner_subepi_F1,LE_imp,MDK,ALK,False,Mus_musculus
87287,inner_subepi_F1,LE_imp,MDK,NCL,True,Mus_musculus
87288,inner_subepi_F1,LE_imp,MIF,ACKR3,False,Mus_musculus
87289,inner_subepi_F1,LE_imp,MIF,CD74,False,Mus_musculus
87290,inner_subepi_F1,LE_imp,MIF,CXCR2,False,Mus_musculus
87291,inner_subepi_F1,LE_imp,MIF,CXCR4,False,Mus_musculus
87292,inner_subepi_F1,LE_imp,MIF,EGFR,True,Mus_musculus
87579,inner_subepi_F1,LE_imp,MMP13,F2R,False,Mus_musculus
87293,inner_subepi_F1,LE_imp,NGF,NGFR,False,Mus_musculus
87294,inner_subepi_F1,LE_imp,NGF,NTRK1,False,Mus_musculus
87295,inner_subepi_F1,LE_imp,NMB,NMBR,False,Mus_musculus
87296,inner_subepi_F1,LE_imp,NMU,NMUR1,False,Mus_musculus
87297,inner_subepi_F1,LE_imp,NMU,NMUR2,False,Mus_musculus
87298,inner_subepi_F1,LE_imp,NODAL,ACVR2A,False,Mus_musculus
87299,inner_subepi_F1,LE_imp,NODAL,ACVR2B,False,Mus_musculus
87300,inner_subepi_F1,LE_imp,NPPA,NPR1,False,Mus_musculus
87301,inner_subepi_F1,LE_imp,NPPA,NPR2,False,Mus_musculus
87302,inner_subepi_F1,LE_imp,NPPA,NPR3,False,Mus_musculus
87303,inner_subepi_F1,LE_imp,NPPB,DPP4,False,Mus_musculus
87304,inner_subepi_F1,LE_imp,NPPB,NPR1,False,Mus_musculus
87305,inner_subepi_F1,LE_imp,NPPB,NPR2,False,Mus_musculus
87306,inner_subepi_F1,LE_imp,NPPB,NPR3,False,Mus_musculus
87307,inner_subepi_F1,LE_imp,NPPC,NPR1,False,Mus_musculus
87308,inner_subepi_F1,LE_imp,NPPC,NPR2,False,Mus_musculus
87309,inner_subepi_F1,LE_imp,NPPC,NPR3,False,Mus_musculus
87310,inner_subepi_F1,LE_imp,NPS,NPSR1,False,Mus_musculus
87311,inner_subepi_F1,LE_imp,NPVF,NPFFR1,False,Mus_musculus
87312,inner_subepi_F1,LE_imp,NPVF,NPFFR2,False,Mus_musculus
87313,inner_subepi_F1,LE_imp,NPY,NPY2R,False,Mus_musculus
87314,inner_subepi_F1,LE_imp,NRG2,ERBB4,True,Mus_musculus
87315,inner_subepi_F1,LE_imp,NRG3,ERBB4,False,Mus_musculus
87316,inner_subepi_F1,LE_imp,NRG4,ERBB4,False,Mus_musculus
87317,inner_subepi_F1,LE_imp,NRTN,RET,False,Mus_musculus
87318,inner_subepi_F1,LE_imp,NTF3,NGFR,False,Mus_musculus
87319,inner_subepi_F1,LE_imp,NTF3,NTRK1,False,Mus_musculus
87320,inner_subepi_F1,LE_imp,NTF3,NTRK2,False,Mus_musculus
87321,inner_subepi_F1,LE_imp,NTF3,NTRK3,False,Mus_musculus
87322,inner_subepi_F1,LE_imp,NTF4,NGFR,False,Mus_musculus
87323,inner_subepi_F1,LE_imp,NTF4,NTRK2,False,Mus_musculus
87324,inner_subepi_F1,LE_imp,NTS,NTSR1,False,Mus_musculus
87325,inner_subepi_F1,LE_imp,NTS,NTSR2,False,Mus_musculus
87326,inner_subepi_F1,LE_imp,OSM,OSMR,False,Mus_musculus
87327,inner_subepi_F1,LE_imp,OSTN,NPR3,False,Mus_musculus
87328,inner_subepi_F1,LE_imp,OXT,OXTR,False,Mus_musculus
87329,inner_subepi_F1,LE_imp,PDCD1LG2,PDCD1,False,Mus_musculus
87330,inner_subepi_F1,LE_imp,PDGFA,PDGFRA,False,Mus_musculus
87331,inner_subepi_F1,LE_imp,PDGFA,PDGFRB,False,Mus_musculus
87332,inner_subepi_F1,LE_imp,PDGFB,PDGFRA,False,Mus_musculus
87333,inner_subepi_F1,LE_imp,PDGFB,PDGFRB,False,Mus_musculus
87334,inner_subepi_F1,LE_imp,PDGFC,FLT4,False,Mus_musculus
87335,inner_subepi_F1,LE_imp,PDGFC,PDGFRA,False,Mus_musculus
87336,inner_subepi_F1,LE_imp,PDGFD,PDGFRB,False,Mus_musculus
87337,inner_subepi_F1,LE_imp,PENK,OPRD1,False,Mus_musculus
87338,inner_subepi_F1,LE_imp,PENK,OPRL1,False,Mus_musculus
87339,inner_subepi_F1,LE_imp,PENK,OPRM1,False,Mus_musculus
87340,inner_subepi_F1,LE_imp,PGF,FLT1,False,Mus_musculus
87341,inner_subepi_F1,LE_imp,POMC,MC1R,False,Mus_musculus
87342,inner_subepi_F1,LE_imp,POMC,MC2R,False,Mus_musculus
87343,inner_subepi_F1,LE_imp,POMC,MC4R,False,Mus_musculus
87344,inner_subepi_F1,LE_imp,POMC,MC5R,False,Mus_musculus
87345,inner_subepi_F1,LE_imp,POMC,OPRD1,False,Mus_musculus
87346,inner_subepi_F1,LE_imp,POMC,OPRM1,False,Mus_musculus
87347,inner_subepi_F1,LE_imp,PPBP,CXCR2,False,Mus_musculus
87348,inner_subepi_F1,LE_imp,PPY,NPY2R,False,Mus_musculus
87349,inner_subepi_F1,LE_imp,PROK2,PROKR2,False,Mus_musculus
87350,inner_subepi_F1,LE_imp,PSPN,RET,False,Mus_musculus
87522,inner_subepi_F1,LE_imp,PTDSS1,ADGRB1,False,Mus_musculus
87523,inner_subepi_F1,LE_imp,PTGES,PTGDR,True,Mus_musculus
87524,inner_subepi_F1,LE_imp,PTGES,PTGDR2,False,Mus_musculus
87525,inner_subepi_F1,LE_imp,PTGES,PTGER1,False,Mus_musculus
87526,inner_subepi_F1,LE_imp,PTGES,PTGER2,True,Mus_musculus
87527,inner_subepi_F1,LE_imp,PTGES,PTGER3,False,Mus_musculus
87528,inner_subepi_F1,LE_imp,PTGES,PTGER4,True,Mus_musculus
87529,inner_subepi_F1,LE_imp,PTGES,PTGFR,False,Mus_musculus
87530,inner_subepi_F1,LE_imp,PTGES,PTGIR,False,Mus_musculus
87531,inner_subepi_F1,LE_imp,PTGES,TBXA2R,False,Mus_musculus
87532,inner_subepi_F1,LE_imp,PTGES2,PTGDR,False,Mus_musculus
87533,inner_subepi_F1,LE_imp,PTGES2,PTGDR2,False,Mus_musculus
87534,inner_subepi_F1,LE_imp,PTGES2,PTGER1,False,Mus_musculus
87535,inner_subepi_F1,LE_imp,PTGES2,PTGER2,False,Mus_musculus
87536,inner_subepi_F1,LE_imp,PTGES2,PTGER3,False,Mus_musculus
87537,inner_subepi_F1,LE_imp,PTGES2,PTGER4,False,Mus_musculus
87538,inner_subepi_F1,LE_imp,PTGES2,PTGFR,False,Mus_musculus
87539,inner_subepi_F1,LE_imp,PTGES2,PTGIR,False,Mus_musculus
87540,inner_subepi_F1,LE_imp,PTGES3,PTGDR,True,Mus_musculus
87541,inner_subepi_F1,LE_imp,PTGES3,PTGDR2,False,Mus_musculus
87542,inner_subepi_F1,LE_imp,PTGES3,PTGER1,False,Mus_musculus
87543,inner_subepi_F1,LE_imp,PTGES3,PTGER2,True,Mus_musculus
87544,inner_subepi_F1,LE_imp,PTGES3,PTGER3,False,Mus_musculus
87545,inner_subepi_F1,LE_imp,PTGES3,PTGER4,True,Mus_musculus
87546,inner_subepi_F1,LE_imp,PTGES3,PTGFR,False,Mus_musculus
87547,inner_subepi_F1,LE_imp,PTGES3,PTGIR,False,Mus_musculus
87548,inner_subepi_F1,LE_imp,PTGIS,PTGDR,False,Mus_musculus
87549,inner_subepi_F1,LE_imp,PTGIS,PTGDR2,False,Mus_musculus
87550,inner_subepi_F1,LE_imp,PTGIS,PTGER1,False,Mus_musculus
87551,inner_subepi_F1,LE_imp,PTGIS,PTGER2,False,Mus_musculus
87552,inner_subepi_F1,LE_imp,PTGIS,PTGER3,False,Mus_musculus
87553,inner_subepi_F1,LE_imp,PTGIS,PTGER4,False,Mus_musculus
87554,inner_subepi_F1,LE_imp,PTGIS,PTGFR,False,Mus_musculus
87555,inner_subepi_F1,LE_imp,PTGIS,PTGIR,False,Mus_musculus
87556,inner_subepi_F1,LE_imp,PTGIS,TBXA2R,False,Mus_musculus
87557,inner_subepi_F1,LE_imp,PTGS1,TBXA2R,False,Mus_musculus
87558,inner_subepi_F1,LE_imp,PTGS2,PTGDR,False,Mus_musculus
87559,inner_subepi_F1,LE_imp,PTGS2,PTGER2,False,Mus_musculus
87560,inner_subepi_F1,LE_imp,PTGS2,PTGER3,False,Mus_musculus
87561,inner_subepi_F1,LE_imp,PTGS2,PTGER4,False,Mus_musculus
87562,inner_subepi_F1,LE_imp,PTGS2,PTGIR,False,Mus_musculus
87563,inner_subepi_F1,LE_imp,PTGS2,TBXA2R,False,Mus_musculus
87351,inner_subepi_F1,LE_imp,PTHLH,PTH1R,False,Mus_musculus
87352,inner_subepi_F1,LE_imp,PTHLH,PTH2R,False,Mus_musculus
87353,inner_subepi_F1,LE_imp,RETN,CAP1,False,Mus_musculus
87354,inner_subepi_F1,LE_imp,RETN,TLR4,False,Mus_musculus
87355,inner_subepi_F1,LE_imp,RLN3,RXFP1,False,Mus_musculus
87356,inner_subepi_F1,LE_imp,RLN3,RXFP2,False,Mus_musculus
87357,inner_subepi_F1,LE_imp,SCGB3A1,NOTCH3,False,Mus_musculus
87358,inner_subepi_F1,LE_imp,SCT,SCTR,False,Mus_musculus
87359,inner_subepi_F1,LE_imp,SCT,VIPR1,False,Mus_musculus
87360,inner_subepi_F1,LE_imp,SEMA3A,PLXNA1,True,Mus_musculus
87361,inner_subepi_F1,LE_imp,SEMA3A,PLXNA2,True,Mus_musculus
87362,inner_subepi_F1,LE_imp,SEMA3A,PLXNA3,False,Mus_musculus
87363,inner_subepi_F1,LE_imp,SEMA3A,PLXNA4,False,Mus_musculus
87364,inner_subepi_F1,LE_imp,SEMA3B,PLXNA1,False,Mus_musculus
87365,inner_subepi_F1,LE_imp,SEMA3B,PLXNA2,False,Mus_musculus
87366,inner_subepi_F1,LE_imp,SEMA3B,PLXNA3,False,Mus_musculus
87367,inner_subepi_F1,LE_imp,SEMA3B,PLXNA4,False,Mus_musculus
87368,inner_subepi_F1,LE_imp,SEMA3C,NRP2,False,Mus_musculus
87370,inner_subepi_F1,LE_imp,SEMA3C,PLXNA1,True,Mus_musculus
87371,inner_subepi_F1,LE_imp,SEMA3C,PLXNA2,True,Mus_musculus
87372,inner_subepi_F1,LE_imp,SEMA3C,PLXNA3,False,Mus_musculus
87373,inner_subepi_F1,LE_imp,SEMA3C,PLXNA4,False,Mus_musculus
87369,inner_subepi_F1,LE_imp,SEMA3C,PLXND1,False,Mus_musculus
87374,inner_subepi_F1,LE_imp,SEMA3D,PLXNA1,False,Mus_musculus
87375,inner_subepi_F1,LE_imp,SEMA3D,PLXNA2,False,Mus_musculus
87376,inner_subepi_F1,LE_imp,SEMA3D,PLXNA3,False,Mus_musculus
87377,inner_subepi_F1,LE_imp,SEMA3D,PLXNA4,False,Mus_musculus
87378,inner_subepi_F1,LE_imp,SEMA3E,PLXND1,False,Mus_musculus
87379,inner_subepi_F1,LE_imp,SEMA3F,PLXNA1,False,Mus_musculus
87380,inner_subepi_F1,LE_imp,SEMA3F,PLXNA2,False,Mus_musculus
87381,inner_subepi_F1,LE_imp,SEMA3F,PLXNA3,False,Mus_musculus
87382,inner_subepi_F1,LE_imp,SEMA3F,PLXNA4,False,Mus_musculus
87383,inner_subepi_F1,LE_imp,SEMA3G,PLXNA1,False,Mus_musculus
87384,inner_subepi_F1,LE_imp,SEMA3G,PLXNA2,False,Mus_musculus
87385,inner_subepi_F1,LE_imp,SEMA3G,PLXNA3,False,Mus_musculus
87386,inner_subepi_F1,LE_imp,SEMA3G,PLXNA4,False,Mus_musculus
87387,inner_subepi_F1,LE_imp,SEMA5A,PLXNA1,True,Mus_musculus
87388,inner_subepi_F1,LE_imp,SEMA5A,PLXNA3,False,Mus_musculus
87389,inner_subepi_F1,LE_imp,SEMA5A,PLXNB3,False,Mus_musculus
87390,inner_subepi_F1,LE_imp,SEMA5B,PLXNA1,False,Mus_musculus
87391,inner_subepi_F1,LE_imp,SEMA5B,PLXNA3,False,Mus_musculus
87392,inner_subepi_F1,LE_imp,SEMA6B,PLXNA2,False,Mus_musculus
87393,inner_subepi_F1,LE_imp,SEMA6B,PLXNA4,False,Mus_musculus
87394,inner_subepi_F1,LE_imp,SEMA6D,PLXNA1,False,Mus_musculus
87395,inner_subepi_F1,LE_imp,SEMA6D,TREM2,False,Mus_musculus
87396,inner_subepi_F1,LE_imp,SEMA6D,TYROBP,False,Mus_musculus
87397,inner_subepi_F1,LE_imp,SEMA7A,PLXNC1,False,Mus_musculus
87398,inner_subepi_F1,LE_imp,TAC1,TACR1,False,Mus_musculus
87399,inner_subepi_F1,LE_imp,TAC1,TACR2,False,Mus_musculus
87400,inner_subepi_F1,LE_imp,TAC3,TACR3,False,Mus_musculus
87401,inner_subepi_F1,LE_imp,TAC4,TACR1,False,Mus_musculus
87564,inner_subepi_F1,LE_imp,TBXAS1,PTGDR,False,Mus_musculus
87565,inner_subepi_F1,LE_imp,TBXAS1,PTGDR2,False,Mus_musculus
87566,inner_subepi_F1,LE_imp,TBXAS1,PTGER1,False,Mus_musculus
87567,inner_subepi_F1,LE_imp,TBXAS1,TBXA2R,False,Mus_musculus
87402,inner_subepi_F1,LE_imp,TG,ASGR1,False,Mus_musculus
87403,inner_subepi_F1,LE_imp,TGFA,EGFR,False,Mus_musculus
87404,inner_subepi_F1,LE_imp,TGFBR3,TGFB1,False,Mus_musculus
87405,inner_subepi_F1,LE_imp,TNF,FAS,False,Mus_musculus
87406,inner_subepi_F1,LE_imp,TNF,FFAR2,False,Mus_musculus
87407,inner_subepi_F1,LE_imp,TNF,FLT4,False,Mus_musculus
87408,inner_subepi_F1,LE_imp,TNF,RIPK1,False,Mus_musculus
87409,inner_subepi_F1,LE_imp,TNF,TNFRSF1A,False,Mus_musculus
87410,inner_subepi_F1,LE_imp,TNF,TNFRSF1B,False,Mus_musculus
87411,inner_subepi_F1,LE_imp,TNF,VSIR,False,Mus_musculus
87412,inner_subepi_F1,LE_imp,TNFRSF1A,TNF,False,Mus_musculus
87413,inner_subepi_F1,LE_imp,TNFRSF1B,TNF,False,Mus_musculus
87414,inner_subepi_F1,LE_imp,TNFSF10,RIPK1,False,Mus_musculus
87415,inner_subepi_F1,LE_imp,TNFSF10,TNFRSF11B,False,Mus_musculus
87416,inner_subepi_F1,LE_imp,TNFSF11,TNFRSF11A,False,Mus_musculus
87417,inner_subepi_F1,LE_imp,TNFSF11,TNFRSF11B,False,Mus_musculus
87418,inner_subepi_F1,LE_imp,TNFSF12,TNFRSF25,False,Mus_musculus
87419,inner_subepi_F1,LE_imp,TNFSF13,FAS,False,Mus_musculus
87420,inner_subepi_F1,LE_imp,TNFSF13,TNFRSF13B,False,Mus_musculus
87421,inner_subepi_F1,LE_imp,TNFSF13,TNFRSF14,False,Mus_musculus
87422,inner_subepi_F1,LE_imp,TNFSF13,TNFRSF17,False,Mus_musculus
87423,inner_subepi_F1,LE_imp,TNFSF13,TNFRSF1A,False,Mus_musculus
87424,inner_subepi_F1,LE_imp,TNFSF13B,TFRC,True,Mus_musculus
87425,inner_subepi_F1,LE_imp,TNFSF13B,TNFRSF13B,False,Mus_musculus
87426,inner_subepi_F1,LE_imp,TNFSF13B,TNFRSF13C,False,Mus_musculus
87427,inner_subepi_F1,LE_imp,TNFSF13B,TNFRSF17,False,Mus_musculus
87428,inner_subepi_F1,LE_imp,TNFSF14,LTBR,False,Mus_musculus
87429,inner_subepi_F1,LE_imp,TNFSF14,TNFRSF14,False,Mus_musculus
87430,inner_subepi_F1,LE_imp,TNFSF15,TNFRSF25,False,Mus_musculus
87431,inner_subepi_F1,LE_imp,TNFSF18,TNFRSF18,False,Mus_musculus
87432,inner_subepi_F1,LE_imp,TNFSF4,TNFRSF4,False,Mus_musculus
87433,inner_subepi_F1,LE_imp,TNFSF8,TNFRSF8,False,Mus_musculus
87434,inner_subepi_F1,LE_imp,TNFSF9,TNFRSF9,False,Mus_musculus
87568,inner_subepi_F1,LE_imp,TPH1,MTNR1A,False,Mus_musculus
87435,inner_subepi_F1,LE_imp,TRH,TRHR,False,Mus_musculus
87436,inner_subepi_F1,LE_imp,TSHB,TSHR,False,Mus_musculus
87437,inner_subepi_F1,LE_imp,TSLP,IL7R,False,Mus_musculus
87438,inner_subepi_F1,LE_imp,UCN2,CRHR2,False,Mus_musculus
87440,inner_subepi_F1,LE_imp,VEGFA,FLT1,True,Mus_musculus
87441,inner_subepi_F1,LE_imp,VEGFA,GRIN2B,False,Mus_musculus
87439,inner_subepi_F1,LE_imp,VEGFA,KDR,True,Mus_musculus
87442,inner_subepi_F1,LE_imp,VEGFB,FLT1,True,Mus_musculus
87444,inner_subepi_F1,LE_imp,VEGFC,FLT4,False,Mus_musculus
87443,inner_subepi_F1,LE_imp,VEGFC,KDR,True,Mus_musculus
87446,inner_subepi_F1,LE_imp,VEGFD,FLT4,False,Mus_musculus
87445,inner_subepi_F1,LE_imp,VEGFD,KDR,True,Mus_musculus
87447,inner_subepi_F1,LE_imp,VIP,AVPR1A,False,Mus_musculus
87448,inner_subepi_F1,LE_imp,VIP,DPP4,False,Mus_musculus
87449,inner_subepi_F1,LE_imp,VIP,VIPR1,False,Mus_musculus
87450,inner_subepi_F1,LE_imp,VIP,VIPR2,False,Mus_musculus
